"","num","title","content"
"418",547,"동대문 중고차 딸배 폰팔이 다단계 롤충 사설토토 아프리카","ESTP 남성 "
"419",548,"여기가 그 유명한","딸배 유망주 갤러리가 맞나요? "
"420",549,"estp가 왜 일진 이미지냐","나 엄청 착한데... 일진 짓에 아예 관심이 없음 남 괴롭힐 에너지로 다른거 할듯 근데 사람들이 나 착한걸 잘 몰라서 나 착하다고 말해줘야 됨 "
"421",550,"근데 이거 인싸 유형이라는데 아닌거 같아서 특징 나열해봄","         인맥이 좁은건 아닌데 딱히 만나자고 먼저 얘기하거나 연락을 먼저 하진 않고인사도 먼저 하는 편은 아니라 연끊긴 애도 많고그냥 내가 먼저 놀자곤 안하는데 연락이 와서 약속이 잡히는 건 좋아함그리고 낯을 좀 가리고 먼저 말 잘 안걺 그대신 말 몇마디만 나눠도 친밀감 확 올라가서 두루두루 다 친함운동 좋아하긴 하는데 귀차니즘이 좆돼서 나가는건 귀찮아함그래서 의외로 되게 집돌이임 estp가 생각없는 유형이라곤 하는데영화를 보고 해석하는 거나 혼자 음악듣는거 ㅈㄴ좋아하고방정리나 시간엄수 존나 못함 그래서 욕많이 먹음아 맞아 계획 세우고 실행하는 것도 못함나만 그러냐 ?        "
"422",551,"니네 대부분찍먹이냐","ㅠㅜ 담백한넘들..  "
"423",554,"estp는 에니어그램인가 이거 국룰이냐","         ㅇㅇ        "
"424",557,"Estp가 되기 까지의 과정","infj - enfp - entp - estp"
"425",558,"셤끗나서 행복한 엣팁ㅇㅕ자사람","원랜 엣팁 특 쓸라고 햇는데 작성창 켜자마자 귀찮아져서 안쓸래 걍 심테갤 애들 괴롭히러가야징"
"426",559,"Estp 엣팁 중에 알콜중독자 개 많네","ㄷㄷ 엠비티아이는 과학이노"
"427",560,"공부 잘하는척 하는법 알랴줌","이유는 모르겠지만 너네 공부 관심이 많아보여서 아는거 풀음. 전문직 예선까진 가능했었어... 자세힌 묻지마.. 암튼 나가야할 진도에서 핵심단어 있자늠구걸 오픈백과같은데서 검색해서 따로 머릿속에 미리 입력을 해놓으셈 적든 봐두든 이를테면 니가 뭐 컴활같은거 따는데 데이터 베이스 어쩌고 저쩌고가 나와 그럼 데이터베이스 키워드를 갖고 데이터 베이스란? 여러사람에 의해 공유돼 사용될 목적으러 통합돼 관리되는 데이터의 집합을 말한다. 이렇게 정리해두거 부동산법을 공부해야돼 토지관련 이야기가 나오겠지? 토지란 자산의 하나로써 땅을 이야기한다. 용도에 따라 분류를 달리하는데 쏼라쏼라 뭐 이런식으로 핵심 키워드의 사전적 의미를 일단 알아두면됨이걸 공부 전에 셋팅을 해두고 책을 보면 아! 이거~ 효과로 해당 키워드를 포함한 문장이 친숙하다고 착각이 들면서 쉽다고 느껴짐 물론 삘이기땜에 열심히 해야하는데뭔소리여 시발로 시작하는것보단 심적 허들이 낮아져서 굿임 영어도 이거 가능함 수학은 몰라시발 왜하는데 암튼 이게 심리학적 근거가 있다는 방법인데 다시찾긴 귀찮고밑져야 본전이니 공부고민하는 엣붕이들은 해보렴 나는 됐음"
"428",561,"죽여버리고 싶은 유형 갑","         INTPESTPISTP존나 깐깐함자기 눈 앞에 잘못된 거 보이면 바로 불필요하게 지랄함특별한 이유도 없이 불완전한 거 보면 바로 지랄발광하는 미친개임ENTP는 아직까지 그런 모습을 못봤는데 비슷할듯        "
"429",562,"씹프피들보다는 니네가 훨씬 낫다","정신적으로 vs 육체적으로이거 중에 고르라고 하면 고민 없이 바로 후자j/p 하나차이나는데 생활 양식만 비슷하지실상은 발암 그 자체세상에 모든 사람들이 전부 지그 애비애미인줄 알고기생하는게 당연한줄 아네 버러지들이"
"430",563,"엣팁이 원래 좀 빡대가리인가","해외 엣팁 밈 보면 매사에 장난스럽고 무모한 빡대가리 이런식으로 표현된게 많길래 걍 궁금해서 ㅇㅇ"
"431",564,"나 예지력 좃망같음 ","시팔 당연히 트럼프 당선일줄알고 김칫국 24사발 마셨는데바이든 뭔데 역전이냐생각해보니깐 이딴걸 포함한 전반적인 영역에서내가 이럴것이다 하면 다 틀렸던것같음 앞으로 미래예측은 외주맡겨야겠음 ㅡㅡ난 내 눈앞만 본다!"
"432",565,"우린 온실속 화초보단 사막의 선인장 같은 부류다","난 한곳에서 오래 있다 보면 실증나고 다른거 하고싶어해 다른사람들처럼 익숙하고 편안해져서 오는 안정감을 좋아하지 않아 그래서 이런거 저런거 하고 그러다보니 조뺑이 칠때도 많고 삐그덕 될때도 많은데 그래서 그때마다 내가 더 강해지는느낌이라 해야되나 내가 그러니 뭐 너네도 그러겠지?"
"433",566,"너네 공포영화 잘봄?","난 공포영화 볼때마다 저게 왜 무서운지 모르겠던데 ㅋㅋ 즐겨보는편은 아님 "
"434",567,"인프피들 원래 이렇게 부정적이냐?","지금 친한 인프피 고민들어주고잇는데 해결책 말해주고 위로해줘도 안될것같아 계속 이러는데 어떻게 해야하는거냐??? 참고로 난 엣팁"
"435",568,"남자친구가 만날때마다 하고 싶어한다...","가끔씩 너무 힘든데 관계 횟수 줄이자고 한번 말해볼까?"
"436",569,"내주변mbti몇개","         intp:6년지기쓸데없는데 관심이많다날믿고따름isfp:도라에몽같은친구istp:티키타카가잘됨infp:생각보다 ㄱㅊ음씹프피기질없고ㅆㅅㅌㅊesfp:씹인싸entp:내말에ㅈㄴ빠갬내드립을 ㅈㄴ좋아하는새끼enfj:나랑안맞음infj:나랑상극날많이따라다님        "
"437",570,"욱하는 성격 어케고치냐","ㅅㅂ 옛날엔 그냥 될대로 살겠는데 군대와서 욱해가지고 선임하고 싸우다가 ㅈ된적있는데 이란 성격 어떻게 고치지? "
"438",572,"친구관계 나만 이러는지 봐줘","남자고 동성 이성 막론하고 친하게 잘 지내가다 이상하게 거리두고 싶을때가 있음 걍 보기가 싫고 다른애 만남 그리고 생각하면 왠지 짜증남근데도 연락까지 먼저 안하면 손절 그냥 쳐버림 정병이냐?"
"439",573,"야 엣팁들아 니들은 손절각 선것같을때 어케 하냐","         지난 며칠동안 학교에서 컨디션 안좋아서 좀 졸고 쌤들한테 좀 개겼더니 무리에서 나 대하는게 좀 달라짐무리밖에 친한 친구한테 말했더니 네가 지난 며칠동안 좀 다르게 행동해서 놀라서 그런것같다고 하는데아무리 생각해도 어이가 없는거임 내가 지들을 괴롭힌 것도 아니고 돈을 뜯은 것도 아닌데멍청한련들이 좆같으면 좆같다고 직접 말을하든가나름대로 대가리 굴려본답시고 내 눈치 설설 보면서 지들끼리 얘기하고인스타에서 나 빼고 노는 거 티내는 게 찌질하고 좆구려서 자존심 상할 지경임생각해보니까 저년들 씹프피인데 그래서 하는 짓거리가 저러나 싶기도 함쓰잘데기 없는 걸로 고민하고 감정낭비하는 거 나도 좆같은데이런적은 처음이라 학교에서 어째야 하나 약간 고민임 ㅇㅇ         "
"440",574,"감정이 얼굴에 잘 드러난다 <- 이거 무슨 형임?","N이냐 S냐  T냐 F냐  나 엣팁인데 완전 이거임  "
"441",575,"용서 잘한다 <- 이거 S임?","문항에 나오길래 "
"442",576,"INTP공익인데 ESTP직원분 생각보다 좋은분인거같음","ESTP 설명 글만 보면 그냥 일진 그자체인데인싸면서 아싸인 나 크게 건들지도 않아주고직원분들중에 가장 인상 좋아서 MBTI성격 아냐고 물어봤는데 처음 듣는다고 해서 검사하는 사이트 소개해드렸는데 의외로 이유형 나와서 조금 놀랐다글로만 봐선 나는 ENFP 만나면 괜찮을줄 알았는데 직원중에 성질 드러운 양반이 다른직원이랑 이야기할때 자기ENFP라고 해서 뭐지 싶었다사람도 친절하고 솔직한게 현실이랑 인터넷에 써져있는 글이랑 인식이 많이 다른것도 느끼고 역시 사람은 만나봐야 안다는 말이 괜히 있는게 아니구나 싶더라"
"443",577,"Estp 원래 그렇게 사람들이 매정함...?","         내가 엔프피라 그럴 수도 있긴한데..... 뭔가 갤 와서 글들 보면서도 느낀거고 뭣보다 애인이 estp여서 요즘 느끼는 것들....이 조금 있는데.....나대는 엔프피 존나 극혐하는건 알겠어,,,그리고 잘 삐지는 것도 극혐하는거 당연한거고.....근데 이런저런 모습들이 싫다 이렇게 말해주면 엔프피는 그래도 알아듣고안그래도 남들한테 자기 어떻게 보일지 관심있는 편이라..... 잘 말해주면 진짜 고치려고 노력한단 말이야....그냥...뭔가 엔프피를 너무 공상/망상충, 난달라충, 낭만충으로만 보고 디스하거나 걸러버리지 말고한번이라도 그냥 말을 해줘...... 잘 고칠 수 있게 노력해볼께그냥 어제 존나 쳐맞아서 하는 말들이니까 이해해줘...        "
"444",578,"니네 무슨영화 좋아하냐","막 장고나 람보 이런거 좋아할거같긴한데니들 인생영화좀 추천해줘라 수능끝나고 보게 ㅇㅇ"
"445",579,"Mbti의 현실","         Mbti에 관심 가진 일반인이 심리 테스트 갤러리, 한 유형 갤러리 가보면 토함전세계 mbti 커뮤니티에는 유형=인간으로 일반화하는 찐따만 모여있고 애니 오타쿠가 많음mbti 관련갤에는 심오한척하는 글, 코드가 이상하고(s, n 유형을 막론하고) 감성적인글 개많음mbti 빠는새끼는 entj=리더, 호랑이 estp=상남자, 양아치 이딴식으로 밈을 만들고 일반화하면서 즐거움을 얻어보려는 원시인임mbti 빠는 새끼는 불확실한 것에만 얽매임. mbti 빠는 새끼의 행동=자신이 아는 누군가의 유형을 추측하면서 '이 유형은 이렇다' 평가질함. 그리고 8기능이 어떻게 작동하는지를 따지면서 '이 사람은 결국에 이 유형일 것이다' 추측놀이를 하고 있음. 하지만 정작 사람마다 많이 사용하는 8기능은 각각다름        "
"446",580,"엣팁이 새벽에 말도없이 집으로 찾아오는거는 뭐냐","근데 내가 자느라 연락 못봐서 그냥 감...집도착해서 갔다왔다고 말하드라좀 현타온 것 같았음무슨 심리일까"
"447",581,"⭐E⭐S⭐T⭐P⭐",""
"448",582,"ㅋ캬악 퉷","쿠엙"
"449",583,"❤❤❤❤❤안녕?❤❤❤❤❤","안녕"
"450",584,"방꼬라지","         1. 생수페트병, 커피캔 ㅈㄴ많음2. 공부를 많이햇다는게 뿌듯해서이면지 바닥에쌓아놓고 안치움3. ㅈㄴ더러운데 물건을 두는 나만의 패턴이잇음물건 찾아보라면 다찾을수잇음4. 정리를 하는영역이있고 안하는영역이있음나같은경우에는지우개가루, 책은 매일치우는데페트병 커피캔은 절대안치움        "
"451",585,"엣팁들 학교생활","다들 어떻게 햇냐나만 ㅈㄴ 개차반으로 사는건가십어서현타 씨게 왓음"
"452",586,"Estp는 장벽이 두개 있다고 들었어","하나는 타인이 침투하기 조온나 얇은 장벽 하나는 조오오온나 두꺼워서 침범하기 어려운 장벽지금 만나는 엣팁이 나한테 비밀도 너무 많고거짓말도 하고너무 깊은 관계가 되길 꺼려하는 것 같아근데 동시에 너 좋아, 많이 좋아라고 말한다던지집근처까지 새벽에 찾아온다던지날 진심으로 오래 보고싶다고 해이런 사람은 지금 나를 어떻게 생각하고있는걸까?"
"453",588,"⭐E⭐S⭐T⭐P⭐","ㅇ0ㅇ"
"454",589,"난 estj인데 estp랑 더 잘통하는듯ㅋㅋㅋㅋ","여기 댓글스타일이나 글들 개쿨하고존나맘에든다ㅋㅋ"
"455",590,"트롬프","아무도 나를 좋아하지 않는다 ㅋㅋㅋㅋㅋ"
"456",591,"통속의 뇌","너ㅣ"
"457",593,"estp 여자는 어떻냐보통...","너무힘들다  "
"458",594,"아ㅆㅂㅋㅋㅋ 분노조절장애 어케 고치냐","고친 사람 있냐 여기 ㅋㅋㅋㅋ 화나면 면상에 욕을 싸박아야 직성이 풀리는데 어캄"
"459",595,"타 유형인데 ESTP는 사이다 발언을 좋아하는 것 같음","몸을 안사리고 기분 나쁠 만한 일 당하면 바로 싫어하고좋아하는 애(Like)가 부당한 일을 당했다? 바로 그 사람 뒤집어 엎을 준비되어있는 듯근데 저는 여러분들이 무서워요"
"460",596,"esfp 는 진짜 잘맞는듯","영혼의단짝ㄹㅇ"
"461",598,"estp인데 짝사랑 나만 이럼 ?","         아니 다른 사람들 글 보면 오지게 들이댄다고 하고 막 아 아닌것 같다 싶으면 마음도 빨리 식는다 그러는데... 나는 절대 아님 진심 무슨말을 할지도 모르겠고 들이대지도 못하겠고 진심 어쩌지어쩌지 하면서 그 사람 근처에 티 안내게 맴돌고.... 그리고 정이 다 떨어졌어도 미련이 오지게 남아서 진짜 욕하면서 연락하고 싶고 보고싶음 아 근데 이거는 estp가 아니라 나만 이러나 내가 이상한건가         "
"462",599,"나 엔프피 여자인데","ESTP 남자 연애 상대로 어때?"
"463",600,"Mbti 영어버전","영어버전은 istp-t 고 한글버전은 estp-t 다 뭐가 맞는지 머르겠어"
"464",601,"여기 웰케 사람없냐","인팁 이런데는 많던데 ㅅㅂ e 존나 없노 "
"465",602,"연상? 연하? 동갑?","뭐가 좋냐 니네 "
"466",604,"Estp나왓어 응애 ㅋㅋ","응애 ㅋㅋㅋ 고2 estp"
"467",605,"불건강 인팁은 ㅈㄴ 좆같음ㅋㅋㅋㅋㅋㅋㅋㅋ","자기 입으로 자기 호불호 잘타는 사람이라고 그러는데 10명 중에 9명이 싫어함 ㅆ알ㅋㅋ "
"468",606,"친구가 나 같다고 보내줌","근데 댓글에 이렇게 인생 살면 친구들한테 손절당한다는ㅋㅋㅋㅋㅋㅋㅋㅋ 내용이 베플이었대... 진짜 연락에 집착하는 애들 내 생각보다도 더 많은가보네;;"
"469",607,"중딩때는 entp엿는데 고딩되고 estp로바뀜","         잡생각X자신감올라감내신을 챙기기시작함그리고 대인관계에 신경을 덜쓰니까 대인관계가 더 좋아짐난 좋은거같음 성격 좋게 바뀐거같고혹시 나같은사람잇냐        "
"470",608,"인프핀데 우월한 estp한테 개무시당하고 자살충동 개밀려오네요","돈많고 키크고 잘생기고 사랑많이받고 능력있는사람이었는데 자존감 개박살났음"
"471",609,"좆같은 게시글보면 작성자명 estp로 복붙해서 글퍼트림","         얘 살 가망 있어보임?숨 헐떡대기만하고 왼쪽손만 살짝씩 움직임지랄하면서 손가락물길래 땅바닥에 내리꽂았더니 이렇게됐음시간지나면 괜찮아지냐        "
"472",611,"infp인데 느그들 타입이랑 연애 결혼 가능?","존나 병신성격임 돈도 못벌고"
"473",612,"씹프피가 난동피우는 INFJ 갤러리 근황 ㅋㅋㅋ","씹프피 까는 글 올라오니까 잠복해있던 씹프피들 개거품물기 시작 ㅋㅋㅋㅋ 죽어도 지가 씹프피라는건 부인하는 'dc인싸'좌.. 과연 그럴까?! "
"474",613,"귀여워 엣팁","난 잇프제고 썸남이 엣팁괜히 내앞에서 무리한 개그치는것도 귀엽고 내가 정색하는척하면 엣팁답지않게 시무룩하는것도 귀여워 "
"475",615,"카톡성향 나만 그럼??","쓸데없는 대화 계속 이어가는거 안좋아함할말만 하고 자질구례한 얘기 잘 안이어나감선톡 잘 안하는데 선톡 오면 좋아함찐친들 단톡방 제외하면 별 말 안함나만 그럼?"
"476",616,"ESTP는 INFP의 답답한 성격을 견딜 수 없는가","         최근에 ESTP 여자랑 약간 팍 하고 불꽃이 튀었는데처음에는 적극적으로 여자애가 먼저 선톡도 보내고 그러드만..몇 번 카톡 주고받다보니까 그냥 시들시들해짐ESTP 성향은 8기능으로 보면 주변 환경 변화에 민감한 정신작용을 하는 스타일이고상당히 논리적인 면모도 갖추고 있는데다가발산적인 사고작용은 기능을 못하는 스타일이라서INFP스타일의 외부환경 변화에 둔감하고 맹하고 논리적이지도 않고대화주제도 이리저리 왔다리 갔다리 하는 사람들 잘 못견딜 것 같다는 개인적인 추측임시발 몰라 애초에 여자가 나한테 관심가진 것도내 얼굴이랑 직업 때문이었던 것 같은데, 대화나 사회생활 섬세하게 할 줄 모르니까 실망했나봐        "
"477",617,"여기에서 공부 잘하는 애들이 있긴 하냐?","ㄹㅇ 궁금하다 한 번 등판해봐라"
"478",618,"estp는 머리가 좋은 거 같아","정확히는 estp라서 머리가 좋은게 아니고 자기가 머리 좋은걸 느낀 사람들이 estp 성향을 갖기 쉬운 것 같음 "
"479",619,"MBTI 자체보다는 8기능을 보는게 더 맞더라","사람의 정신상태는왼손하고 오른손처럼 한손을 쓰다보면 그쪽이 익숙하고다른 한쪽을 쓰려면 에너지가 쓰이고 불편한 그런게 있다고 하나봄..잡썰 치우고,ESTP는 Se 기능이 주기능, Ti 기능이 부기능인데Se는 감각적인 정보를 즉시 받아들이는 기능Ti는 논리적인 분석능력 기능임세부적으로 들어가면 설명이 매우 길어지니까대강 내 맘대로 해석해보자면추측이지만 ESTP는 심각한 얼빠가 많을거라고 생각한다그리고 일관성없는 대화 싫어하고양아치같고 활달한 이미지와는 달리 이들과의 대화는 논리적인 패턴이 좋다그래서 의외로 딱딱 할말만 하고 서로 대화 끊는게 이들과의 대화방식이기도 할 것으로 추측함공감능력이 강한 사람들을 동경하는 경향이 있음잘생기고 예쁘고 공감능력 강한 사람을 본다면 뿅갈 확률 높을듯"
"480",620,"남친이 ESTP인데 내가 INFP 궁합 ㅈ같냐 ..","여기 보니까 인프피들 존나 답답해 하는거 같던데 썅 근데 진짜 졸러 두근듀근 estp 남친이랑 가까워지는 법 좀 알려줘라 하면 안되는 행동 이런거 조언 좀 해달라고 그냥"
"481",621,"isfp 어케 생각해 엣팁들아","~? 응 커플이나.친구로"
"482",622,"정리) 각 유형별 8기능 모음","1) NiA, B, C , D ... 라는 팩트가 있다고 한다면그걸로 E라는 결론을 도출해 내는 방식의 사고임.2) NeA라는 팩트를 보고A', A'', A''' 같은 연관된 아이디어를 도출해내는 사고임3) Se오감으로 주위를 잘 관찰하는 기능.이게 떨어지면 얼빵한 실수를 많이 함4) Si오감으로 얻은 정보를 잘 되새기는 기능5) Ti사물의 본질을 탐구하는 논리기능6) Te효율적으로 문제를 해결하는 논리기능7) Fi자신의 내면을 탐구하는 기능8) Fe타인의 내면을 탐구하는 기능대문자 알파벳은 유사한 기능이고뒤에 i가 붙느냐 e가 붙느냐에 따라 그걸 외부로 쓰느냐 내부로 쓰느냐.. 하는 차이가 있음어떤 기능들은 하나가 켜지면 반대편의 다른 기능은 약해진다는게 기본인듯ESTP는..Se가 주기능이라 외부의 감각적인 정보들에 민감한 편이고이게 그 사람 그 자체이자 본질이라 할 수 있음(얼빠가 많은 이유도 대강 그런 이유)그리고 Ti기능이 부기능인데, 이건 사물의 본질을 탐구하는 기능임사족인데, 내가 아는 ESTP는 이상하게 도박같은거 좋아하는 사람이 많다.아마도 저 두 기능이 시너지를 일으켜서 감각정보를 논리적으로 분석하고 승부수를 띄우는..(선수들의 표정을 읽는다던가)그런 놀이를 즐기는게 아닐까 하는 개인적인 생각임3차기능으로는 Fe 공감기능인데,쓸 수는 있지만 약한 기능이고, 익숙해지려면 시간이 걸림 그래서 Fe가 강한 사람들과 만나면 편안함을 느낌열등기능으로는 Ni, 수렴적 사고 기능인데도통 성장이 잘 되지 않는 기능이기도 함그래서 이걸 잘 쓰는 사람들을 부러워함5~8차기능까지는 그림자 기능이라고 부르던데내가알기론 이 기능들 부터는 이 사람들에게서 거의 결여된 기능이라고 알고 있음"
"483",623,"너네 도박 존나 좋아하지? 막 미칠거같지?","특히 선수들 미묘한 표정 변화 보면서 심리분석하는거 말이야마피아 게임도 미친듯이 좋아할거고"
"484",624,"엣팁들아 이거 뭐 나오냐",""
"485",625,"요새 힘든일이 너무 많아서 자존감 제로다..","원래 무슨일이든 어떻게든 해내고 자신감 만땅인 인간이었는데 요즘따라 하는일도 안되고 힘든일도 여럿 겹치다 보니깐 자존감이 뚝 떨어짐 떨어지다 못해 없어질 정도 이렇게 자신감이 없어보는것도 처음이다.. "
"486",629,"솔직히 연락 안해서 좀 안좋은 것도 있긴함","         본인 할말 없으면 그냥 읽씹하거나 답장 안하는 편이고 내가 필요한 용건 없으면 먼저 연락 잘 안함. 그냥 너무 귀찮아 ㅋㅋ 그래도 연락 오는 건 심심할 때 답하긴 함 그래서 그런지 멀어진 친구 되게 많더라 연락을 안하니 딱히 만날 일도 없고 해서.. 물론 이 유형 특성상 연락이 안올 일은 없는데 내가 좀 더 연락에 신경 썼으면 남자든 여자든 주변에 사람이 좀 더 많을 수도 있었는데 아쉽긴 함. 뭐 어차피 인생 사는 동안 만나는 사람은 계속 변하니까 새로운 사람 만나면 된다는 식이고 멀어진 사람은 그냥 인연이 그때까지였나보다 하는 마인드야        "
"487",631,"내가 본 infp","1. 망상질 존나 함. 현실에선 일어날 확률이 극히 적은 것들을 상상함(갑자기 좀비가 나타난다면? 같은 초딩이나 할 법한 상상이나 나는 기업경영을 할 것이다 같은 자기주제를 모르는 상상들) 그리고 뭐 한다고 말만 하고 현실적으로 노력을 1도 안함 결국엔 망상으로 종결.2. 새상을 존나 아름답게보는듯함. 현실은 그렇지 않다는 것을 알면서도 부정하는건지 아니면 그런 세상이 되었으면 좋겠다는 건지 궁금해짐. 세상이 도덕적이고 정의롭고 평화로웠으면 좋겠다고 생각하는거같음. 근데 막상 들어보면 어디까지나 자기가 생각하는 선을 기준으로 말함. 생각 존나 없어보임.3. 감정기복이 ㅆㅅㅌㅊ임. 나는 기분파인데 기복이 별로 없음. 근데 얘는 기복이 있는데 기분파임. 그리고 항상 내가 사과하는 입장임 ㅋㅋ 근데 내가 말을 돌려 못해서 그런듯.4. ~테스트나 커뮤니티 이런거 좋아하는듯. 그리고 좀 눈물이 많은듯 갑자기 전화해서 욺. 감정쓰레기통된거같아서 기분 좆같음. 달래주는것도 못하는데.. 그냥 왜 울지? 이생각밖에 안들었음.5. 쿨한척하는데 사실 개소심하고 생각많고 지혼자 생각해서 걱정키우고 눈치존내 봄. 그리고 남을 먼저 생각하고 자신을 후순위로 생각하는듯. 이런건 좀 답답한 부분.."
"488",632,"엣팁애들아 꽃테스트 뭐나왔엉","난 요거 "
"489",633,"여기 왜 조용함","?"
"490",634,"Estp여자는 어떤남자한테 매력 느낌?","어떻게 하면 호감 살 수 이씀"
"491",635,"엣팁 남자인데 너넨 연애 어케하냐","또래 여자랑 남자한테 연애 맘만먹으면 할 수 있다 소리 질리도록 듣는데 내가 살면서 먼저 들이댔던거 다 실패했어서 트라우마생겨서 들이대는거 절대못함 썸타거나 연애했던 여자는, 다 여자쪽에서 나한테 들이댄거 결국은 연애할라면 들이대는 여자랑 연애해야하는데, 들이대는 여자가 거의없기도 하고, 코로나시국이라 여자만날 기회가 적음 ㅜ "
"492",636,"여기에 다른 유형 어떠냐고 묻지마셈","         ESTP가 원래 좋아하는거 말곤 신경안쓰니까자기유형말곤 좆도 신경안써서 잘 모름        "
"493",637,"엣팁인데 때로는 인팁이기도 합니다","여기 와도 될까요 "
"494",638,"타 MBTI갤보다 글이없네","ESTP 인구수가 적다는건가... ESTP들은 디씨충이 아니란건가 "
"495",639,"엣팁 얼빠인듯","평소에 연락하던 남자애랑 오늘 만났는데 사진이랑 얼굴 달라서 정떨어짐 내가 좋아하는 스타일도 아니고 .. 카톡이랑 전화로는 좋다고 난리쳤는데 막상 보니깐 그런 감정이 1도없어짐 ㅋㅋ 내가 이상한건가근데 상대방 남자애는 나 좋다고 난리치는데 어케 떨쳐내지 잠수해야되나그리고 요전에 친구한테 소개받은 남자애 있었는데 사진을 한장밖에안보내주길래 그거만 보고 꽤 괜찮아서 연락했는데 오늘 다른사진 보고 얼굴 ㅈㄴ달라서 정털렸다 지금 걍 내가 연락 씹는중아니 나 얼빠 아닌줄알았는데 존나얼빠인가 ?마지막으로 좋아했던애가 잘생겼었는데 내가 걔는 진짜 진심으로 좋아했었던듯 아직까지 생각남 잇팁남이었는데 성격도 완벽하고..옷도 잘입고 설레고 좋았는데 걔가 나 맘에 안든다해서 깨졌다 왜 나좋다는 인간들은 안좋고 나 싫다는 인간만 좋은거냐? 개같네 진짜 서로 맘에 들고 서로 좋아하는거 이렇게 어려운거였냐??나도 서로 꽁냥거리면서 좋아죽는연애 좀 하고싶다 ㅆ발왜 내 맘에 드는 사람이 없는거야 대체 그냥 적당히 옷 잘입고 적당히 생기고 향수냄새좀 나면 좋겠는데 그게 그렇게 어렵냐 ㅜㅜㅜ참고로 난 고딩여자임"
"496",641,"estp 나만 그런진 모르겠는데 공부 드럽게 안함","         진짜 공부 겁나 안해 근데 또 공부 한 애들이랑 점수대는 비슷하거나 더 좋으니까 공부 더더 안하는 거 같음 나만 이러냐??         "
"497",642,"잉뿌삐 남자 특징!!","동성애자라는 이유로 학창시절 왕따를 당했지만 희망을 잃지 않고 살아가는 로맨틱한 공주들이야 뿌직!! "
"498",643,"엣팁 어캐 꼬심?","너넨 이성이 뭐했을때 넘어왔어??"
"499",644,"이거 ㄹㅇ임?","."
"500",645,"야 근데 남 mbti이런거 관심있는사람이 있음?","         난 남 mbti 좆도 관심없는데 근데 남 mbti에 관심있는사람이 있긴하냐?그게 왜 관심있음?        "
"501",646,"ISFJ여자 어디서 만나냐","         ISFJ 여자 만나고 싶은데        "
"502",647,"Estp istj 왔다갔다 할 수 있음??","셀털ㅈㅅ 고급식때 estp나오고 학식되서 istj 바뀌는데 너무 극과 극인거 같아서 흠... estp치곤 덜 활동적이고 istj치곤 물렁물렁한 편인데 이게 이렇게도 변할 수 있나 싶어서ㅋㅋㅋ"
"503",648,"안녕하세요. 혹시 MBTI가 어떻게 되시나요?","나 잉뿌삐!! 마음이 몽글몽글해진다고 후웅!! 뿌삐뿌삐 인뿌삐는 위대하다 뿌직!!! "
"504",649,"호그와트 기숙사 테스트","         https://www.idrlabs.com/kr/hogwarts-house/test.php        "
"505",650,"유사과학 쳐믿는 병신 고닉 파리단이라고 아심??","애비 뒤진새끼라던데"
"506",651,"Estp이 (이성적으로) 좋아하는 성격은 어떤 느낌임?","나 엔팁인데 엣팁 좋아해서 맞춰보려고 좀 알려줘.."
"507",652,"estp남들아 isfj녀랑 잘 맞음?","estp는 좀 통제하려 들고 진지한 거 싫어해서 안맞는 거 아님? 궁합좋다해서 신기하네"
"508",656,"이 사람 엔팁은 아닌것 같고 엣팁으로 보임?(아래 유튜브 링크 길게 누르","https://youtu.be/ig7o8YynuDo"
"509",657,"님즐어장관리함??","ㅋㄱㅋㅋㅅㅂ 1년째임ㅋㅋㄱㅋㅋ힘들다"
"510",658,"N인간 ㅈㄴ 싫다","ㅈㄱㄴ존나 망상충이야ㅜ 시발"
"511",659,"엣팁은 고민상담해주면 안될듯","어제 심심해서 옾챗으로 고민상담방 만들었는데다들 인생이 힘들다 공부를 안한다 너무 게을러서 문제다 자살하고싶다 ㅇㅈㄹ하는데 찐으로 뭐라 답해줘야할지를 모르겠음 그냥 현실적인 방안으로 다 조언해줬는데 ㄹㅇ 상대방이 고민 말했을때 나보고 뭐 어쩌라는거지 라는 생각밖에 안들었다..쩝 심심해서 해봤는데 다신 하지말아야지"
"512",660,"ㅎㅇ","이거 뜸 "
"513",661,"엣팁 유쾌하고 개썅마이웨이 다 좋은데 ","인티제/엔티제로서 도둑놈 심보가 결정적인 단점이라고 생각한다. 좆같은 꼼수로만 해결하려고 들어서 과제할 때는 무조건 기피대상이다."
"514",662,"상남자들의 세계.gif",""
"515",664,"엣팁갤 ㄹㅇ","         진짜 찐 1위 인싸들 답네 하루에 글에 많아야 세개 네  인픞네갤가면 1분에 1개인데         "
"516",668,"엣팁근자감높다는데","근자감이 아니라 자존감이고 근거잇는 자신감 아님?내가 못하고 싫어하는 게 뭔지 제일 잘 알고싫어하는 건 손도 안 대는 애들이라좋아하는 거 할 때는 최대 효율을 뽑아냄아니면 ㅈㄴ 죽을것처럼 몰두하든가걍엣팁은천재들이아닐까ㅎ"
